identifier / max volume (k.m3.year-1)
Unit #ZY000149H;2016.000000
Unit #ZX001411O;4798.000000
Unit #ZX001045V;5815.000000
Unit #ZX000822V;6754.000000
Unit #ZX000643Q;5135.000000
Unit #ZX000612S;3718.000000
Unit #ZW001305C;6525.000000
Unit #ZW000760D;7876.000000
Unit #ZV000732F;5403.000000
Unit #ZV000479X;2139.000000
Unit #ZU001205Z;6190.000000
Unit #ZU000743R;2766.000000
Unit #ZU000699N;2175.000000
Unit #ZU000631L;5232.000000
Unit #ZU000496Y;10845.000000
Unit #ZU000451S;1130.000000
Unit #ZT000244J;6057.000000
Unit #ZT000163N;1814.000000
Unit #ZR001568N;4153.000000
Unit #ZR000989J;9355.000000
Unit #ZR000897V;3402.000000
Unit #ZR000559A;9069.000000
Unit #ZR000106J;1107.000000
Unit #ZQ001620X;5634.000000
Unit #ZQ001440I;2671.000000
Unit #ZQ001323Y;1686.000000
Unit #ZQ001322A;2474.000000
Unit #ZP000295F;3398.000000
Unit #ZO001404T;7078.000000
Unit #ZO001315X;5536.000000
Unit #ZO000705Q;7176.000000
Unit #ZO000448F;3849.000000
Unit #ZO000194O;4599.000000
Unit #ZM001526O;9914.000000
Unit #ZM001207E;7917.000000
Unit #ZM001202O;8792.000000
Unit #ZM000467G;1513.000000
Unit #ZM000005X;1608.000000
Unit #ZL001209T;6133.000000
Unit #ZL001133N;1803.000000
Unit #ZL000958N;7142.000000
Unit #ZL000314D;3592.000000
Unit #ZK001444K;6777.000000
Unit #ZJ000013U;4725.000000
Unit #ZI001301G;4437.000000
Unit #ZI000086P;7285.000000
Unit #ZH000466Z;1852.000000
Unit #ZF000718W;4074.000000
Unit #ZF000554P;7814.000000
Unit #ZF000532E;5560.000000
Unit #ZE001424V;6679.000000
Unit #ZE000363O;1160.000000
Unit #ZE000185V;3670.000000
Unit #ZD000547E;1547.000000
Unit #ZC000903L;7294.000000
Unit #ZC000078P;1243.000000
Unit #ZB000329P;1304.000000
Unit #ZA000615K;7948.000000
Unit #ZA000147T;1275.000000
Unit #ZA000066R;4721.000000
Unit #YZ001113P;4577.000000
Unit #YZ000914E;5753.000000
Unit #YZ000339J;2998.000000
Unit #YY001343V;1780.000000
Unit #YY000853D;5282.000000
Unit #YX001590I;2164.000000
Unit #YX000771I;7705.000000
Unit #YX000653W;6776.000000
Unit #YX000321I;9085.000000
Unit #YW001413Q;7790.000000
Unit #YV001313G;9526.000000
Unit #YU001422U;3266.000000
Unit #YU001358O;5301.000000
Unit #YU001296K;6578.000000
Unit #YT001183A;4031.000000
Unit #YS000591S;7800.000000
Unit #YR001269F;3687.000000
Unit #YR000568V;1174.000000
Unit #YQ001197H;1300.000000
Unit #YQ001129B;5622.000000
Unit #YO000328H;2673.000000
Unit #YN001633J;4235.000000
Unit #YN001560A;5120.000000
Unit #YN001449R;6858.000000
Unit #YN001127B;4345.000000
Unit #YN000951I;6606.000000
Unit #YM000639V;6673.000000
Unit #YM000131A;6410.000000
Unit #YL000795N;9879.000000
Unit #YL000580A;4930.000000
Unit #YL000115P;1284.000000
Unit #YK001022R;7141.000000
Unit #YK000370C;5492.000000
Unit #YJ000671T;6263.000000
Unit #YH001498D;7884.000000
Unit #YH001048D;3543.000000
Unit #YH000870X;1182.000000
Unit #YG000096B;1393.000000
Unit #YE001550M;3962.000000
Unit #YE001366B;4780.000000
Unit #YD001150Z;1542.000000
Unit #YD000684W;7848.000000
Unit #YD000354U;4109.000000
Unit #YD000232B;1541.000000
Unit #YD000129N;6532.000000
Unit #YD000119T;9738.000000
Unit #YD000026G;6113.000000
Unit #YC001250S;7229.000000
Unit #YC001102E;4611.000000
Unit #YC000794K;3603.000000
Unit #YC000654L;5533.000000
Unit #YC000404Q;1893.000000
Unit #YB001370V;7652.000000
Unit #YB000688K;1317.000000
Unit #YB000240T;4488.000000
Unit #YA000308T;1432.000000
Unit #YA000097N;1465.000000
Unit #YA000038W;7916.000000
Unit #YA000020Z;3705.000000
Unit #XZ001024G;2220.000000
Unit #XZ000083K;6429.000000
Unit #XY000238F;5709.000000
Unit #XX000024J;1790.000000
Unit #XW001591E;5937.000000
Unit #XW000848Y;2986.000000
Unit #XW000127V;2502.000000
Unit #XV001151O;1129.000000
Unit #XV000651V;4810.000000
Unit #XV000152R;3993.000000
Unit #XU000703F;2985.000000
Unit #XU000309H;4645.000000
Unit #XT000773O;8416.000000
Unit #XT000750J;5620.000000
Unit #XS000484P;7343.000000
Unit #XR001504C;4814.000000
Unit #XQ001082S;1378.000000
Unit #XQ000031W;3598.000000
Unit #XP001349L;5641.000000
Unit #XP001286V;2583.000000
Unit #XP001018B;7489.000000
Unit #XP000857I;9335.000000
Unit #XP000805F;2052.000000
Unit #XP000365S;1683.000000
Unit #XO001112Z;6191.000000
Unit #XO001061E;2989.000000
Unit #XO001034W;9807.000000
Unit #XO000198D;3642.000000
Unit #XN000596X;6537.000000
Unit #XN000505V;6199.000000
Unit #XM000941Z;8903.000000
Unit #XM000858U;3153.000000
Unit #XM000726D;7771.000000
Unit #XL000715D;6563.000000
Unit #XK001309X;5161.000000
Unit #XK001252J;9590.000000
Unit #XK000716L;4805.000000
Unit #XK000601L;3400.000000
Unit #XK000340Y;9742.000000
Unit #XK000205Z;10974.000000
Unit #XJ001472P;2839.000000
Unit #XJ000387Y;1138.000000
Unit #XI000983W;6357.000000
Unit #XI000261A;6792.000000
Unit #XG001189K;5522.000000
Unit #XF001543C;1094.000000
Unit #XF001132Q;3702.000000
Unit #XF000609Y;4839.000000
Unit #XE000945E;2999.000000
Unit #XE000636J;5318.000000
Unit #XE000509R;6700.000000
Unit #XD000682K;2147.000000
Unit #XC001470B;6882.000000
Unit #XC000879C;1101.000000
Unit #XC000288T;7798.000000
Unit #XC000053L;5533.000000
Unit #XB001120O;9141.000000
Unit #XA001510J;4478.000000
Unit #XA001327F;2180.000000
Unit #XA001231Z;3562.000000
Unit #WZ000064T;9255.000000
Unit #WY000069C;7393.000000
Unit #WX001357B;9611.000000
Unit #WX000048G;6028.000000
Unit #WW000579A;8571.000000
Unit #WU001320D;6302.000000
Unit #WT000711Z;1146.000000
Unit #WS000090K;7862.000000
Unit #WR001374B;2998.000000
Unit #WR001222P;4476.000000
Unit #WQ001447G;2043.000000
Unit #WQ001214R;7478.000000
Unit #WQ001115S;7933.000000
Unit #WQ000798G;8885.000000
Unit #WQ000720D;3532.000000
Unit #WQ000415I;4428.000000
Unit #WP001389J;7712.000000
Unit #WO001141W;1598.000000
Unit #WO000592M;7945.000000
Unit #WO000400L;7881.000000
Unit #WO000168Q;5706.000000
Unit #WN000171F;2059.000000
Unit #WN000102W;7694.000000
Unit #WL001100D;7890.000000
Unit #WL000797Y;6235.000000
Unit #WI001009W;4826.000000
Unit #WI000896Q;8825.000000
Unit #WI000658N;5810.000000
Unit #WI000512F;1308.000000
Unit #WH000691J;4614.000000
Unit #WH000294E;2360.000000
Unit #WG000818R;4885.000000
Unit #WF000819P;5423.000000
Unit #WF000378K;5916.000000
Unit #WF000318A;1277.000000
Unit #WE000148J;4508.000000
Unit #WD000507N;7479.000000
Unit #WD000384Y;5996.000000
Unit #WC001260N;3915.000000
Unit #WC000263H;4481.000000
Unit #WB000828X;8250.000000
Unit #WB000047G;1628.000000
Unit #WA001161E;10706.000000
Unit #WA000257L;2859.000000
Unit #WA000156E;5232.000000
Unit #VZ001083D;8779.000000
Unit #VZ000734Z;7692.000000
Unit #VX001461L;7764.000000
Unit #VX000724L;1784.000000
Unit #VX000126A;1304.000000
Unit #VW001483D;6709.000000
Unit #VW001367L;6027.000000
Unit #VW001074B;6323.000000
Unit #VV000120Q;6075.000000
Unit #VU001627S;1339.000000
Unit #VU000519M;9117.000000
Unit #VU000226V;2969.000000
Unit #VU000180F;1987.000000
Unit #VT001293P;6828.000000
Unit #VT001257W;7507.000000
Unit #VT000279X;6168.000000
Unit #VR000755A;7293.000000
Unit #VQ000826H;4799.000000
Unit #VQ000434B;1466.000000
Unit #VP000956T;7241.000000
Unit #VP000744X;1792.000000
Unit #VP000566S;2909.000000
Unit #VP000421V;10564.000000
Unit #VO001328W;6752.000000
Unit #VO001275B;8962.000000
Unit #VN001611T;7120.000000
Unit #VN000319B;8375.000000
Unit #VN000081Z;1187.000000
Unit #VN000004W;1318.000000
Unit #VM001624A;6741.000000
Unit #VM001474G;5031.000000
Unit #VM001426T;5260.000000
Unit #VM000665X;2086.000000
Unit #VM000599F;3267.000000
Unit #VM000587L;3316.000000
Unit #VL001247R;4808.000000
Unit #VK001576D;5135.000000
Unit #VK000811L;2037.000000
Unit #VK000293X;8015.000000
Unit #VJ000936O;4844.000000
Unit #VJ000919U;7105.000000
Unit #VJ000055G;6524.000000
Unit #VH001529K;1331.000000
Unit #VH000552D;4151.000000
Unit #VG001594P;6631.000000
Unit #VG000986X;6379.000000
Unit #VG000281R;2998.000000
Unit #VF001433C;4833.000000
Unit #VF000037E;3141.000000
Unit #VE001463I;5562.000000
Unit #VE000844G;8827.000000
Unit #VD001093T;9516.000000
Unit #VD000917A;7146.000000
Unit #VD000461I;1139.000000
Unit #VD000310B;2168.000000
Unit #VD000264G;1301.000000
Unit #VD000112F;1551.000000
Unit #VC001338S;1790.000000
Unit #VC000937R;7672.000000
Unit #VC000538N;1686.000000
Unit #VC000449Q;7501.000000
Unit #VC000184J;1244.000000
Unit #VB001566M;1247.000000
Unit #VB000862L;4137.000000
Unit #VA000698H;5625.000000
Unit #VA000426T;3765.000000
